week,snapshot_date,course_id,title,keyword,rank,total_results
2026-W28,2026-07-06,10384706787,KI-Manager:in Advanced,KI-Manager:in,60,6342
2026-W28,2026-07-06,10392169995,KI- und Online Marketing Manager,KI-Manager:in,124,6342
2026-W28,2026-07-06,10392170192,KI- und Online Marketing Manager Advanced,KI-Manager:in,220,6342
2026-W28,2026-07-06,10338433209,KI-Manager:in,KI-Manager:in Weiterbildung,37,3879
2026-W28,2026-07-06,10384706787,KI-Manager:in Advanced,KI-Manager:in Weiterbildung,62,3879
2026-W28,2026-07-06,10392169995,KI- und Online Marketing Manager,KI-Manager:in Weiterbildung,117,3879
2026-W28,2026-07-06,10392170192,KI- und Online Marketing Manager Advanced,KI-Manager:in Weiterbildung,170,3879
2026-W28,2026-07-06,10396775627,Bild- und Videoerstellung mit Canva & KI,KI-Projektmanager,442,1338
2026-W28,2026-07-06,10396774124,Weiterbildung im E-Commerce mit KI,KI-Projektmanager,461,1338
2026-W28,2026-07-06,10396774124,Weiterbildung im E-Commerce mit KI,KI-Weiterbildung,10,10000
2026-W28,2026-07-06,10396774124,Weiterbildung im E-Commerce mit KI,Weiterbildung KI,10,10000
2026-W28,2026-07-06,10384706787,KI-Manager:in Advanced,Einführung ins Prompt Engineering,309,859
2026-W28,2026-07-06,10338434617,KI Strategie & Implementierung,Einführung ins Prompt Engineering,322,859
2026-W28,2026-07-06,10338433209,KI-Manager:in,Einführung ins Prompt Engineering,323,859
2026-W28,2026-07-06,10338433284,KI im Büroalltag - ChatGPT & Co.,Einführung ins Prompt Engineering,463,859
2026-W28,2026-07-06,10338435099,KI Anwendung & Implementierung,Einführung ins Prompt Engineering,476,859
2026-W28,2026-07-06,10342369243,Online Marketing Manager Advanced,Einführung ins Prompt Engineering,495,859
2026-W28,2026-07-06,10338435963,KI-Anwendung & Agile Arbeitsmethoden,Einführung ins Prompt Engineering,496,859
2026-W28,2026-07-06,10338433209,KI-Manager:in,KI Prompt Engineering,457,2791
2026-W28,2026-07-06,10338435099,KI Anwendung & Implementierung,KI Prompt Engineering,465,2791
2026-W28,2026-07-06,10338433284,KI im Büroalltag - ChatGPT & Co.,KI Prompt Engineering,473,2791
2026-W28,2026-07-06,10384706787,KI-Manager:in Advanced,KI Prompt Engineering,476,2791
2026-W28,2026-07-06,10338434617,KI Strategie & Implementierung,KI Prompt Engineering,493,2791
2026-W28,2026-07-06,10338433284,KI im Büroalltag - ChatGPT & Co.,ChatGPT,238,3220
2026-W28,2026-07-06,10392169995,KI- und Online Marketing Manager,Claude,54,604
2026-W28,2026-07-06,10338433284,KI im Büroalltag - ChatGPT & Co.,Claude,91,604
2026-W28,2026-07-06,10338435963,KI-Anwendung & Agile Arbeitsmethoden,Claude,118,604
2026-W28,2026-07-06,10384706787,KI-Manager:in Advanced,Claude,199,604
2026-W28,2026-07-06,10338436964,Design Thinking & Agile Methoden mit KI,Claude,201,604
2026-W28,2026-07-06,10338433209,KI-Manager:in,Claude,291,604
2026-W28,2026-07-06,10338435099,KI Anwendung & Implementierung,Claude,347,604
2026-W28,2026-07-06,10338433668,KI Strategie & Implementierung & Agile Methoden,Claude,366,604
2026-W28,2026-07-06,10396775627,Bild- und Videoerstellung mit Canva & KI,Canva,4,600
2026-W28,2026-07-06,10338433284,KI im Büroalltag - ChatGPT & Co.,Canva,51,600
2026-W28,2026-07-06,10400963832,KI-gestützte Content Creation: Bilder & Videos für Social Media und Web,Canva,93,600
2026-W28,2026-07-06,10342366414,Content Marketing,Canva,103,600
2026-W28,2026-07-06,10400964812,Social Media Marketing & Content Management,Canva,126,600
2026-W28,2026-07-06,10338428751,Social Media Creation Experte,Canva,142,600
2026-W28,2026-07-06,10389169001,Social Media Aufbaukurs für Fortgeschrittene,Canva,198,600
2026-W28,2026-07-06,10338435963,KI-Anwendung & Agile Arbeitsmethoden,Canva,239,600
2026-W28,2026-07-06,10338435099,KI Anwendung & Implementierung,Canva,263,600
2026-W28,2026-07-06,10338427399,E-Commerce Manager,Canva,345,600
2026-W28,2026-07-06,10338433209,KI-Manager:in,Canva,353,600
2026-W28,2026-07-06,10338431282,Inbound Marketing Experte,CRM,385,1678
2026-W28,2026-07-06,10338428025,Performance Marketing Experte,CRM,496,1678
2026-W28,2026-07-06,10389167529,Wordpress Grundlagen,WordPress,19,1072
2026-W28,2026-07-06,10389169001,Social Media Aufbaukurs für Fortgeschrittene,Google Analytics 4,95,199
2026-W28,2026-07-06,10342369243,Online Marketing Manager Advanced,Google Analytics 4,104,199
2026-W28,2026-07-06,10338427399,E-Commerce Manager,Google Analytics 4,125,199
2026-W28,2026-07-06,10342366414,Content Marketing,Google Analytics 4,136,199
2026-W28,2026-07-06,10389167529,Wordpress Grundlagen,Website Management,82,617
2026-W28,2026-07-06,10342369243,Online Marketing Manager Advanced,Website Management,153,617
2026-W28,2026-07-06,10389169001,Social Media Aufbaukurs für Fortgeschrittene,Website Management,198,617
2026-W28,2026-07-06,10340407616,Social Media Manager,Website Management,256,617
2026-W28,2026-07-06,10338895184,Social Media Advertising Manager,Website Management,277,617
2026-W28,2026-07-06,10342366414,Content Marketing,Website Management,282,617
2026-W28,2026-07-06,10338431282,Inbound Marketing Experte,Website Management,324,617
2026-W28,2026-07-06,10400859010,Performance Marketing Manager,Website Management,333,617
2026-W28,2026-07-06,10338427399,E-Commerce Manager,Website Management,343,617
2026-W28,2026-07-06,10338428025,Performance Marketing Experte,Website Management,400,617
2026-W28,2026-07-06,10389169001,Social Media Aufbaukurs für Fortgeschrittene,Website Optimierung,154,693
2026-W28,2026-07-06,10342369243,Online Marketing Manager Advanced,Website Optimierung,169,693
2026-W28,2026-07-06,10338895184,Social Media Advertising Manager,Website Optimierung,258,693
2026-W28,2026-07-06,10342366414,Content Marketing,Website Optimierung,374,693
2026-W28,2026-07-06,10340407616,Social Media Manager,Website Optimierung,408,693
2026-W28,2026-07-06,10338431282,Inbound Marketing Experte,Website Optimierung,433,693
2026-W28,2026-07-06,10338427399,E-Commerce Manager,Website Optimierung,436,693
2026-W28,2026-07-06,10338428025,Performance Marketing Experte,Website Optimierung,443,693
2026-W28,2026-07-06,10338436964,Design Thinking & Agile Methoden mit KI,Design Thinking,180,1630
2026-W28,2026-07-06,10338436964,Design Thinking & Agile Methoden mit KI,Design Thinking und Agile Methoden,3,751
2026-W28,2026-07-06,10338433668,KI Strategie & Implementierung & Agile Methoden,Design Thinking und Agile Methoden,102,751
2026-W28,2026-07-06,10338435963,KI-Anwendung & Agile Arbeitsmethoden,Design Thinking und Agile Methoden,267,751
2026-W28,2026-07-06,10384706787,KI-Manager:in Advanced,Design Thinking und Agile Methoden,489,751
2026-W28,2026-07-06,10353518960,Führungskräftetraining,Führungskräftetraining,1,24
2026-W28,2026-07-06,10392169995,KI- und Online Marketing Manager,Webanalyse,38,276
2026-W28,2026-07-06,10392170192,KI- und Online Marketing Manager Advanced,Webanalyse,94,276
2026-W28,2026-07-06,10400859010,Performance Marketing Manager,Webanalyse,182,276
2026-W28,2026-07-06,10392169995,KI- und Online Marketing Manager,Webanalyse für Online Marketing Manager,10,124
2026-W28,2026-07-06,10392170192,KI- und Online Marketing Manager Advanced,Webanalyse für Online Marketing Manager,15,124
2026-W28,2026-07-06,10400859010,Performance Marketing Manager,Webanalyse für Online Marketing Manager,30,124
2026-W28,2026-07-06,10361929236,Online Advertising im Online Marketing,Google Analytics,248,994
2026-W28,2026-07-06,10389169001,Social Media Aufbaukurs für Fortgeschrittene,Google Analytics,403,994
2026-W28,2026-07-06,10342369243,Online Marketing Manager Advanced,Google Analytics,440,994
